local_id,paper_id,title,year,first_author,institution,country,venue,subtopic,citations,references,n_authors,author_share
P0487,https://openalex.org/W4398250113,Assessment and classification of COVID-19 DNA sequence using pairwise features concatenation from multi-transformer and deep features with machine learning models,2024.0,Abdul Qayyum,Imperial College London,GB,SLAS TECHNOLOGY,Machine Learning in Bioinformatics,8.0,31.0,7.0,0.1428571428571428
P0489,https://openalex.org/W4313256980,Predicting the future with humans and AI,2022.0,Barbara A. Mellers,University Of Pennsylvania,US,Consumer Psychology Review,Artificial Intelligence in Healthcare and Education,3.0,126.0,3.0,0.3333333333333333
P0490,https://openalex.org/W4404622724,LLM-CGM: A Benchmark for Large Language Model-Enabled Querying of Continuous Glucose Monitoring Data for Conversational Diabetes Management,2024.0,Elizabeth Healey,Massachusetts Institute Of Technology,US,Unknown,Artificial Intelligence in Healthcare,4.0,0.0,2.0,0.5
P0491,https://openalex.org/W4384154854,AI in search of human help,2023.0,Ashley Barbara Heim,Cornell University,US,Science,Artificial Intelligence in Healthcare and Education,3.0,0.0,12.0,0.0833333333333333
P0496,https://openalex.org/W4400463205,Exploring AI for intercultural communication: open conversation,2024.0,Hua Zhu,The London College,GB,Applied Linguistics Review,Natural Language Processing Techniques,3.0,0.0,10.0,0.1
P0497,https://openalex.org/W4401857346,Artificial Intelligence and Data Science for Healthcare: Bridging Data-Centric AI and People-Centric Healthcare,2024.0,Shenda Hong,Peking University,CN,Unknown,Artificial Intelligence in Healthcare,6.0,0.0,12.0,0.0833333333333333
P0498,https://openalex.org/W4399180325,Perspective on AI for accelerated materials design at the AI4Mat-2023 workshop at NeurIPS 2023,2024.0,Santiago Miret,Intel (United States),US,Digital Discovery,Machine Learning in Materials Science,5.0,7.0,6.0,0.1666666666666666
P0504,https://openalex.org/W4409770956,Academic integrity in the generative AI (GenAI) era: a collective editorial response,2025.0,Ahmed Tlili,Beijing Normal University,CN,Interactive Learning Environments,Artificial Intelligence in Healthcare and Education,6.0,1.0,6.0,0.1666666666666666
P0505,https://openalex.org/W4398131962,AI providers as criminal essay mills? Large language models meet contract cheating law,2024.0,Noëlle Gaumann,Faculty (United Kingdom),GB,Information & Communications Technology Law,Artificial Intelligence in Law,6.0,0.0,2.0,0.5
P0506,https://openalex.org/W4386699311,Stronger regulation of AI in biomedicine,2023.0,Artem A. Trotsyuk,Stanford University,US,Science Translational Medicine,Artificial Intelligence in Healthcare and Education,2.0,10.0,5.0,0.2
P0510,https://openalex.org/W3124737621,Evaluation of crowdsourced mortality prediction models as a framework for assessing AI in medicine,2021.0,Timothy Bergquist,Sage Bionetworks,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,5.0,31.0,21.0,0.0476190476190476
P0511,https://openalex.org/W3011020588,An Overview and Case Study of the Clinical AI Model Development Life Cycle for Healthcare Systems,2022.0,Charles Lu,Harvard University Press,US,arXiv (Cornell University),Artificial Intelligence in Healthcare and Education,5.0,12.0,7.0,0.1428571428571428
P0513,https://openalex.org/W2952205488,Transfer NAS: Knowledge Transfer between Search Spaces with Transformer Agents,2022.0,Zalán Borsos,Eth Zurich,CH,arXiv (Cornell University),Machine Learning and Data Classification,3.0,24.0,3.0,0.3333333333333333
P0514,https://openalex.org/W4399851590,"Enhancing Clinical Validation for Early Cardiovascular Disease Prediction through Simulation, AI, and Web Technology",2024.0,Md Abu Sufian,Chang'An University,CN,Diagnostics,Machine Learning in Healthcare,6.0,29.0,7.0,0.1428571428571428
P0515,https://openalex.org/W4394948763,Leveraging transformers and large language models with antimicrobial prescribing data to predict sources of infection for electronic health record studies,2024.0,Kevin Yuan,Open Data Institute,GB,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,3.0,22.0,7.0,0.1428571428571428
P0517,https://openalex.org/W4387309158,AI governance must deal with long-term risks as well,2023.0,Huw Price,University Of Bonn,DE,Nature,Artificial Intelligence in Healthcare and Education,5.0,0.0,2.0,0.5
P0527,https://openalex.org/W4392044879,Policy in Progress — The Race to Frame AI in Health Care,2024.0,Isaac Kohane,Harvard University,US,NEJM AI,Artificial Intelligence in Healthcare and Education,3.0,1.0,1.0,1.0
P0530,https://openalex.org/W2989577498,AI Ethics and Values in Biomedicine – Technical Challenges and Solutions,2019.0,Dragutin Petkovic,San Francisco State University,US,Unknown,Artificial Intelligence in Healthcare and Education,4.0,0.0,3.0,0.3333333333333333
P0532,https://openalex.org/W4380368588,Misaligned AI constitutes a growing public health threat,2023.0,Leah Pierson,Harvard Global Health Institute,US,BMJ,Artificial Intelligence in Healthcare and Education,4.0,11.0,2.0,0.5
P0536,https://openalex.org/W3043655811,CONSORT-AI and SPIRIT-AI: New Reporting Guidelines for Clinical Trials and Trial Protocols for Artificial Intelligence Interventions,2020.0,Xiaoxuan Liu,University Hospitals Birmingham Nhs Foundation Trust,GB,Investigative Ophthalmology & Visual Science,Artificial Intelligence in Healthcare and Education,3.0,0.0,7.0,0.1428571428571428
P0537,https://openalex.org/W3195541891,Meta Learning and the AI Learning Process,2021.0,Samyakh Tukra,Imperial College London,GB,Artificial Intelligence in Medicine,Machine Learning and Data Classification,2.0,60.0,3.0,0.3333333333333333
P0546,https://openalex.org/W4386151352,Generative AI: Potential and Pitfalls in Academic Publishing,2023.0,Jason A. Silverman,University Of Alberta,CA,Journal of Pediatric Gastroenterology and Nutrition,Artificial Intelligence in Healthcare and Education,3.0,4.0,5.0,0.2
P0557,https://openalex.org/W4389087324,The Rise of the AI Scientist: Unleashing the Potential of Chat-GPT Powered Avatars in Virtual Reality Digital-twin Laboratories,2023.0,Mae Taylor,University College London,GB,Unknown,Artificial Intelligence in Healthcare and Education,6.0,11.0,7.0,0.1428571428571428
P0560,https://openalex.org/W4401955922,Implementing AI in clinical practice: Practical insights on integrating AI through digital dashboards and beyond,2024.0,Tina Baykaner,Stanford University,US,Heart Rhythm,Artificial Intelligence in Healthcare and Education,2.0,5.0,3.0,0.3333333333333333
P0562,https://openalex.org/W4405975349,Advanced eHealth with Explainable AI: Secured by Blockchain with AI-Empowered Block Sensitivity for Adaptive Authentication,2024.0,Joy Dutta,Khalifa University Of Science And Technology,AE,Unknown,Machine Learning in Healthcare,2.0,27.0,3.0,0.3333333333333333
P0564,https://openalex.org/W4394581384,Moral Engagement and Disengagement in Health Care AI Development,2024.0,Ariadne A. Nichol,Stanford University,US,AJOB Empirical Bioethics,Artificial Intelligence in Healthcare and Education,3.0,30.0,5.0,0.2
P0569,https://openalex.org/W4399362865,Meta’s AI translation model embraces overlooked languages,2024.0,David I. Adelani,Mcgill University,CA,Nature,Natural Language Processing Techniques,3.0,12.0,1.0,1.0
P0570,https://openalex.org/W4406158945,Generative AI as a Coach to Help Students Enhance Proficiency in Question Formulation,2025.0,Paul Kim,Stanford University,US,Journal of Educational Computing Research,Artificial Intelligence in Healthcare and Education,3.0,34.0,3.0,0.3333333333333333
P0575,https://openalex.org/W4391106160,Molecular Graph Transformer: Stepping Beyond ALIGNN Into Long-Range Interactions,2024.0,Marco Anselmi,Queen Mary University Of London,GB,Unknown,Machine Learning in Materials Science,2.0,16.0,4.0,0.25
P0576,https://openalex.org/W4380741289,Testing the Appropriateness of Diabetes Prevention and Care Information Given by the Online Conversational AI ChatGPT,2023.0,Jison Hong,Stanford University,US,Clinical Diabetes,Artificial Intelligence in Healthcare and Education,5.0,4.0,7.0,0.1428571428571428
P0579,https://openalex.org/W4387340554,TransPTM: a Transformer-Based Model for Non-Histone Acetylation Site Prediction,2023.0,Lingkuan Meng,City University Of Hong Kong,HK,Unknown,Machine Learning in Bioinformatics,2.0,38.0,8.0,0.125
P0582,https://openalex.org/W4296474781,Towards a Competitive 3-Player Mahjong AI using Deep Reinforcement Learning,2022.0,Xiangyu Zhao,University Of Cambridge,GB,Unknown,Artificial Intelligence in Games,3.0,8.0,2.0,0.5
P0583,https://openalex.org/W4318699542,ChatGPT &amp;amp; Generative AI Systems as Quasi-Expert Legal Advice Lawyers - Case Study Considering Potential Appeal Against Conviction of Tom Hayes,2023.0,Rupert Macey-Dare,Minerva Laboratories (United Kingdom),GB,SSRN Electronic Journal,Artificial Intelligence in Law,8.0,0.0,1.0,1.0
P0586,https://openalex.org/W4391111029,AI Clinics on Mobile (AICOM): Universal AI Doctors for the Underserved and Hard-to-Reach,2024.0,Tianyi Yang,Mcgill University,CA,Research Square (Research Square),Artificial Intelligence in Healthcare and Education,1.0,20.0,7.0,0.1428571428571428
P0587,https://openalex.org/W4402114629,"AI Governance in Healthcare: Best Practices, Solutions, and Unresolved Issues",2024.0,Calvin Lawrence,Harvard University,US,Telehealth and Medicine Today,Artificial Intelligence in Healthcare and Education,2.0,0.0,5.0,0.2
P0588,https://openalex.org/W4367059791,Trustworthy AI—Part II,2023.0,Riccardo Mariani,University Of Modena And Reggio Emilia,IT,Computer,Artificial Intelligence in Healthcare and Education,1.0,1.0,7.0,0.1428571428571428
P0589,https://openalex.org/W3102536601,Incorporating Risk Factor Embeddings in Pre-trained Transformers Improves Sentiment Prediction in Psychiatric Discharge Summaries,2020.0,Xiyu Ding,Boston Children'S Hospital,US,Unknown,Machine Learning in Healthcare,4.0,15.0,3.0,0.3333333333333333
P0593,https://openalex.org/W4400867274,Unleashing generative AI: funding implications and insights from China,2024.0,Jiwei Qian,National University Of Singapore,SG,Journal of Asian Public Policy,Artificial Intelligence in Healthcare and Education,3.0,49.0,1.0,1.0
P0594,https://openalex.org/W4367309827,MediSage: An AI Assistant for Healthcare via Composition of Neural-Symbolic Reasoning Operators,2023.0,Sutanay Choudhury,Pacific Northwest National Laboratory,US,Unknown,Machine Learning in Healthcare,3.0,5.0,4.0,0.25
P0600,https://openalex.org/W4401452055,Transformers and large language models are efficient feature extractors for electronic health record studies,2024.0,Kevin Yuan,University Of Oxford,GB,Unknown,Machine Learning in Healthcare,1.0,23.0,7.0,0.1428571428571428
P0604,https://openalex.org/W4392305699,Integrating Structure and Sequence: Protein Graph Embeddings via GNNs and LLMs,2024.0,Francesco Ceccarelli,University Of Cambridge,GB,Unknown,Machine Learning in Bioinformatics,1.0,0.0,4.0,0.25
P0610,https://openalex.org/W4389622151,AI learns racial information from the values of vital signs,2023.0,Bojana Velichkovska,Saints Cyril And Methodius University Of Skopje,MK,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,2.0,29.0,9.0,0.1111111111111111
P0613,https://openalex.org/W3121231447,Structuring clinical text with AI: old vs. new natural language processing techniques evaluated on eight common cardiovascular diseases,2021.0,Xianghao Zhan,Stanford University,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,7.0,41.0,4.0,0.25
P0615,https://openalex.org/W4389741397,Evaluating Normative Learning in Generative AI for Robust Medical Anomaly Detection,2023.0,Cosmin Bercea,Helmholtz Zentrum München,DE,Unknown,Machine Learning in Healthcare,2.0,35.0,4.0,0.25
P0627,https://openalex.org/W4405591076,Optimising the paradigms of human AI collaborative clinical coding,2024.0,Yue Gao,Beijing University Of Posts And Telecommunications,CN,npj Digital Medicine,Machine Learning in Healthcare,2.0,32.0,11.0,0.0909090909090909
P0629,https://openalex.org/W4385570118,On “Scientific Debt” in NLP: A Case for More Rigour in Language Model Pre-Training Research,2023.0,Made Nindyatama Nityasya,University Of Indonesia,ID,Unknown,Natural Language Processing Techniques,1.0,53.0,7.0,0.1428571428571428
P0634,https://openalex.org/W4407247258,Trans-MoRFs: A Disordered Protein Predictor Based on the Transformer Architecture,2025.0,Chaolu Meng,Inner Mongolia Agricultural University,CN,IEEE Journal of Biomedical and Health Informatics,Machine Learning in Bioinformatics,1.0,70.0,5.0,0.2
P0635,https://openalex.org/W4407692716,AI-Accelerated Atoms-to-Circuits Thermal Simulation Pipeline for Integrated Circuit Design,2024.0,Alexander J. Gabourie,"University Of California, Davis",US,Unknown,Machine Learning in Materials Science,3.0,0.0,9.0,0.1111111111111111
P0637,https://openalex.org/W2963620441,Sequence-to-Sequence Learning as Beam-Search Optimization,2016.0,Sam Wiseman,Harvard University,US,Unknown,Natural Language Processing Techniques,432.0,51.0,2.0,0.5
P0640,https://openalex.org/W4412378305,Long Context vs. RAG: Strategies for Processing Long Documents in LLMs,2025.0,Xinze Li,Nanyang Technological University,SG,Unknown,Natural Language Processing Techniques,1.0,23.0,6.0,0.1666666666666666
P0641,https://openalex.org/W4400125296,Scientific writing at the dawn of AI,2024.0,Jarosław Meyer-Szary,Gdańsk Medical University,PL,Cardiology Journal,Artificial Intelligence in Healthcare and Education,1.0,4.0,3.0,0.3333333333333333
P0645,https://openalex.org/W4394681077,Generative AI-Enabled Therapy Support Tool Improves Clinical Outcomes and Patient Engagement in NHS Talking Therapies,2024.0,Johanna Habicht,King'S College London,GB,Unknown,Artificial Intelligence in Healthcare and Education,3.0,33.0,6.0,0.1666666666666666
P0652,https://openalex.org/W4408650591,"Breaking Up with NVivo: AI Delivers Faster, Deeper, and Better Qualitative Insights",2025.0,Harold Cameron,Massachusetts Institute Of Technology,US,Unknown,Artificial Intelligence in Healthcare and Education,2.0,0.0,1.0,1.0
P0654,https://openalex.org/W2995260206,AI and Holistic Review: Informing Human Reading in College Admissions,2022.0,Aj Alvero,Stanford University,US,arXiv (Cornell University),Artificial Intelligence in Healthcare and Education,2.0,35.0,7.0,0.1428571428571428
P0656,https://openalex.org/W4413130428,The Singapore Consensus on Global AI Safety Research Priorities,2025.0,Yoshua Bengio,Mila - Quebec Artificial Intelligence Institute,CA,SuperIntelligence - Robotics - Safety & Alignment,Artificial Intelligence in Healthcare and Education,1.0,28.0,12.0,0.0833333333333333
